TimeID,Date,Year,Month,Day,Time,Month Number
1819,2010-01-14 10:21:00,2010,January,14,10:21:00,1
1820,2010-01-14 10:25:00,2010,January,14,10:25:00,1
1821,2010-01-14 10:35:00,2010,January,14,10:35:00,1
1822,2010-01-14 10:56:00,2010,January,14,10:56:00,1
1823,2010-01-14 10:57:00,2010,January,14,10:57:00,1
1824,2010-01-14 11:09:00,2010,January,14,11:09:00,1
1825,2010-01-14 11:43:00,2010,January,14,11:43:00,1
1826,2010-01-14 11:49:00,2010,January,14,11:49:00,1
1827,2010-01-14 11:59:00,2010,January,14,11:59:00,1
1828,2010-01-14 12:00:00,2010,January,14,12:00:00,1
1829,2010-01-14 12:09:00,2010,January,14,12:09:00,1
1830,2010-01-14 12:11:00,2010,January,14,12:11:00,1
1831,2010-01-14 12:30:00,2010,January,14,12:30:00,1
1832,2010-01-14 12:46:00,2010,January,14,12:46:00,1
1833,2010-01-14 13:00:00,2010,January,14,13:00:00,1
1834,2010-01-14 13:02:00,2010,January,14,13:02:00,1
1835,2010-01-14 13:03:00,2010,January,14,13:03:00,1
1836,2010-01-14 13:14:00,2010,January,14,13:14:00,1
1837,2010-01-14 13:36:00,2010,January,14,13:36:00,1
1838,2010-01-14 13:50:00,2010,January,14,13:50:00,1
1839,2010-01-14 14:03:00,2010,January,14,14:03:00,1
1840,2010-01-14 14:06:00,2010,January,14,14:06:00,1
1841,2010-01-14 14:10:00,2010,January,14,14:10:00,1
1842,2010-01-14 14:15:00,2010,January,14,14:15:00,1
1843,2010-01-14 14:18:00,2010,January,14,14:18:00,1
1844,2010-01-14 14:29:00,2010,January,14,14:29:00,1
1845,2010-01-14 14:32:00,2010,January,14,14:32:00,1
1846,2010-01-14 14:41:00,2010,January,14,14:41:00,1
1847,2010-01-14 14:48:00,2010,January,14,14:48:00,1
1848,2010-01-14 14:53:00,2010,January,14,14:53:00,1
1849,2010-01-14 15:10:00,2010,January,14,15:10:00,1
1850,2010-01-14 15:24:00,2010,January,14,15:24:00,1
1851,2010-01-14 15:41:00,2010,January,14,15:41:00,1
1852,2010-01-14 15:47:00,2010,January,14,15:47:00,1
1853,2010-01-14 16:16:00,2010,January,14,16:16:00,1
1854,2010-01-14 16:24:00,2010,January,14,16:24:00,1
1855,2010-01-14 16:33:00,2010,January,14,16:33:00,1
1856,2010-01-14 16:45:00,2010,January,14,16:45:00,1
1857,2010-01-14 17:20:00,2010,January,14,17:20:00,1
1858,2010-01-14 17:43:00,2010,January,14,17:43:00,1
1859,2010-01-14 17:59:00,2010,January,14,17:59:00,1
1860,2010-01-14 18:03:00,2010,January,14,18:03:00,1
1861,2010-01-14 18:56:00,2010,January,14,18:56:00,1
1862,2010-01-14 19:10:00,2010,January,14,19:10:00,1
1863,2010-01-14 19:20:00,2010,January,14,19:20:00,1
1864,2010-01-14 19:36:00,2010,January,14,19:36:00,1
1865,2010-01-14 19:50:00,2010,January,14,19:50:00,1
1866,2010-01-15 08:13:00,2010,January,15,08:13:00,1
1867,2010-01-15 08:14:00,2010,January,15,08:14:00,1
1868,2010-01-15 08:59:00,2010,January,15,08:59:00,1
1869,2010-01-15 09:04:00,2010,January,15,09:04:00,1
1870,2010-01-15 09:10:00,2010,January,15,09:10:00,1
1871,2010-01-15 10:14:00,2010,January,15,10:14:00,1
1872,2010-01-15 10:24:00,2010,January,15,10:24:00,1
1873,2010-01-15 10:29:00,2010,January,15,10:29:00,1
1874,2010-01-15 10:37:00,2010,January,15,10:37:00,1
1875,2010-01-15 10:45:00,2010,January,15,10:45:00,1
1876,2010-01-15 10:47:00,2010,January,15,10:47:00,1
1877,2010-01-15 11:30:00,2010,January,15,11:30:00,1
1878,2010-01-15 11:36:00,2010,January,15,11:36:00,1
1879,2010-01-15 11:40:00,2010,January,15,11:40:00,1
1880,2010-01-15 11:53:00,2010,January,15,11:53:00,1
1881,2010-01-15 11:56:00,2010,January,15,11:56:00,1
1882,2010-01-15 11:57:00,2010,January,15,11:57:00,1
1883,2010-01-15 12:06:00,2010,January,15,12:06:00,1
1884,2010-01-15 12:14:00,2010,January,15,12:14:00,1
1885,2010-01-15 12:22:00,2010,January,15,12:22:00,1
1886,2010-01-15 12:28:00,2010,January,15,12:28:00,1
1887,2010-01-15 12:38:00,2010,January,15,12:38:00,1
1888,2010-01-15 12:43:00,2010,January,15,12:43:00,1
1889,2010-01-15 12:51:00,2010,January,15,12:51:00,1
1890,2010-01-15 13:14:00,2010,January,15,13:14:00,1
1891,2010-01-15 13:15:00,2010,January,15,13:15:00,1
1892,2010-01-15 13:31:00,2010,January,15,13:31:00,1
1893,2010-01-15 13:32:00,2010,January,15,13:32:00,1
1894,2010-01-15 14:27:00,2010,January,15,14:27:00,1
1895,2010-01-15 14:40:00,2010,January,15,14:40:00,1
1896,2010-01-15 14:48:00,2010,January,15,14:48:00,1
1897,2010-01-15 14:50:00,2010,January,15,14:50:00,1
1898,2010-01-15 15:05:00,2010,January,15,15:05:00,1
1899,2010-01-15 15:13:00,2010,January,15,15:13:00,1
1900,2010-01-15 15:22:00,2010,January,15,15:22:00,1
1901,2010-01-15 15:27:00,2010,January,15,15:27:00,1
1902,2010-01-15 15:40:00,2010,January,15,15:40:00,1
1903,2010-01-15 15:47:00,2010,January,15,15:47:00,1
1904,2010-01-15 16:14:00,2010,January,15,16:14:00,1
1905,2010-01-15 16:52:00,2010,January,15,16:52:00,1
1906,2010-01-15 16:53:00,2010,January,15,16:53:00,1
1907,2010-01-15 16:58:00,2010,January,15,16:58:00,1
1908,2010-01-15 17:36:00,2010,January,15,17:36:00,1
1909,2010-01-17 10:27:00,2010,January,17,10:27:00,1
1910,2010-01-17 10:35:00,2010,January,17,10:35:00,1
1911,2010-01-17 11:03:00,2010,January,17,11:03:00,1
1912,2010-01-17 11:30:00,2010,January,17,11:30:00,1
1913,2010-01-17 11:31:00,2010,January,17,11:31:00,1
1914,2010-01-17 11:33:00,2010,January,17,11:33:00,1
1915,2010-01-17 11:35:00,2010,January,17,11:35:00,1
1916,2010-01-17 11:55:00,2010,January,17,11:55:00,1
1917,2010-01-17 12:12:00,2010,January,17,12:12:00,1
1918,2010-01-17 12:17:00,2010,January,17,12:17:00,1
1919,2010-01-17 12:22:00,2010,January,17,12:22:00,1
1920,2010-01-17 12:25:00,2010,January,17,12:25:00,1
1921,2010-01-17 12:26:00,2010,January,17,12:26:00,1
1922,2010-01-17 12:28:00,2010,January,17,12:28:00,1
1923,2010-01-17 12:30:00,2010,January,17,12:30:00,1
1924,2010-01-17 12:40:00,2010,January,17,12:40:00,1
1925,2010-01-17 12:41:00,2010,January,17,12:41:00,1
1926,2010-01-17 12:42:00,2010,January,17,12:42:00,1
1927,2010-01-17 12:55:00,2010,January,17,12:55:00,1
1928,2010-01-17 13:14:00,2010,January,17,13:14:00,1
1929,2010-01-17 13:16:00,2010,January,17,13:16:00,1
1930,2010-01-17 13:29:00,2010,January,17,13:29:00,1
1931,2010-01-17 13:41:00,2010,January,17,13:41:00,1
1932,2010-01-17 13:55:00,2010,January,17,13:55:00,1
1933,2010-01-17 14:07:00,2010,January,17,14:07:00,1
1934,2010-01-17 14:10:00,2010,January,17,14:10:00,1
1935,2010-01-17 14:16:00,2010,January,17,14:16:00,1
1936,2010-01-17 14:50:00,2010,January,17,14:50:00,1
1937,2010-01-17 14:51:00,2010,January,17,14:51:00,1
1938,2010-01-17 14:53:00,2010,January,17,14:53:00,1
1939,2010-01-17 14:54:00,2010,January,17,14:54:00,1
1940,2010-01-17 14:56:00,2010,January,17,14:56:00,1
1941,2010-01-17 15:02:00,2010,January,17,15:02:00,1
1942,2010-01-17 15:22:00,2010,January,17,15:22:00,1
1943,2010-01-17 15:46:00,2010,January,17,15:46:00,1
1944,2010-01-17 15:52:00,2010,January,17,15:52:00,1
1945,2010-01-17 16:01:00,2010,January,17,16:01:00,1
1946,2010-01-17 16:09:00,2010,January,17,16:09:00,1
1947,2010-01-18 08:58:00,2010,January,18,08:58:00,1
1948,2010-01-18 09:12:00,2010,January,18,09:12:00,1
1949,2010-01-18 10:23:00,2010,January,18,10:23:00,1
1950,2010-01-18 10:29:00,2010,January,18,10:29:00,1
1951,2010-01-18 10:40:00,2010,January,18,10:40:00,1
1952,2010-01-18 11:04:00,2010,January,18,11:04:00,1
1953,2010-01-18 11:21:00,2010,January,18,11:21:00,1
1954,2010-01-18 11:31:00,2010,January,18,11:31:00,1
1955,2010-01-18 11:39:00,2010,January,18,11:39:00,1
1956,2010-01-18 11:49:00,2010,January,18,11:49:00,1
1957,2010-01-18 11:56:00,2010,January,18,11:56:00,1
1958,2010-01-18 12:27:00,2010,January,18,12:27:00,1
1959,2010-01-18 12:36:00,2010,January,18,12:36:00,1
1960,2010-01-18 12:42:00,2010,January,18,12:42:00,1
1961,2010-01-18 12:48:00,2010,January,18,12:48:00,1
1962,2010-01-18 12:55:00,2010,January,18,12:55:00,1
1963,2010-01-18 12:59:00,2010,January,18,12:59:00,1
1964,2010-01-18 13:15:00,2010,January,18,13:15:00,1
1965,2010-01-18 13:16:00,2010,January,18,13:16:00,1
1966,2010-01-18 13:20:00,2010,January,18,13:20:00,1
1967,2010-01-18 13:24:00,2010,January,18,13:24:00,1
1968,2010-01-18 13:34:00,2010,January,18,13:34:00,1
1969,2010-01-18 13:36:00,2010,January,18,13:36:00,1
1970,2010-01-18 13:47:00,2010,January,18,13:47:00,1
1971,2010-01-18 13:55:00,2010,January,18,13:55:00,1
1972,2010-01-18 14:04:00,2010,January,18,14:04:00,1
1973,2010-01-18 14:11:00,2010,January,18,14:11:00,1
1974,2010-01-18 14:14:00,2010,January,18,14:14:00,1
1975,2010-01-18 14:23:00,2010,January,18,14:23:00,1
1976,2010-01-18 14:32:00,2010,January,18,14:32:00,1
1977,2010-01-18 14:49:00,2010,January,18,14:49:00,1
1978,2010-01-18 15:03:00,2010,January,18,15:03:00,1
1979,2010-01-18 15:10:00,2010,January,18,15:10:00,1
1980,2010-01-18 15:14:00,2010,January,18,15:14:00,1
1981,2010-01-18 15:38:00,2010,January,18,15:38:00,1
1982,2010-01-18 16:09:00,2010,January,18,16:09:00,1
1983,2010-01-18 16:15:00,2010,January,18,16:15:00,1
1984,2010-01-18 16:47:00,2010,January,18,16:47:00,1
1985,2010-01-19 09:05:00,2010,January,19,09:05:00,1
1986,2010-01-19 09:10:00,2010,January,19,09:10:00,1
1987,2010-01-19 09:11:00,2010,January,19,09:11:00,1
1988,2010-01-19 09:46:00,2010,January,19,09:46:00,1
1989,2010-01-19 10:01:00,2010,January,19,10:01:00,1
1990,2010-01-19 10:07:00,2010,January,19,10:07:00,1
1991,2010-01-19 10:35:00,2010,January,19,10:35:00,1
1992,2010-01-19 10:41:00,2010,January,19,10:41:00,1
1993,2010-01-19 10:45:00,2010,January,19,10:45:00,1
1994,2010-01-19 10:53:00,2010,January,19,10:53:00,1
1995,2010-01-19 11:01:00,2010,January,19,11:01:00,1
1996,2010-01-19 11:20:00,2010,January,19,11:20:00,1
1997,2010-01-19 11:33:00,2010,January,19,11:33:00,1
1998,2010-01-19 12:13:00,2010,January,19,12:13:00,1
1999,2010-01-19 12:15:00,2010,January,19,12:15:00,1
2000,2010-01-19 12:17:00,2010,January,19,12:17:00,1
2001,2010-01-19 12:18:00,2010,January,19,12:18:00,1
2002,2010-01-19 12:26:00,2010,January,19,12:26:00,1
2003,2010-01-19 12:30:00,2010,January,19,12:30:00,1
2004,2010-01-19 12:31:00,2010,January,19,12:31:00,1
2005,2010-01-19 12:34:00,2010,January,19,12:34:00,1
2006,2010-01-19 12:39:00,2010,January,19,12:39:00,1
2007,2010-01-19 12:50:00,2010,January,19,12:50:00,1
2008,2010-01-19 12:53:00,2010,January,19,12:53:00,1
2009,2010-01-19 13:09:00,2010,January,19,13:09:00,1
2010,2010-01-19 13:20:00,2010,January,19,13:20:00,1
2011,2010-01-19 13:23:00,2010,January,19,13:23:00,1
2012,2010-01-19 13:27:00,2010,January,19,13:27:00,1
2013,2010-01-19 13:31:00,2010,January,19,13:31:00,1
2014,2010-01-19 13:33:00,2010,January,19,13:33:00,1
2015,2010-01-19 14:02:00,2010,January,19,14:02:00,1
2016,2010-01-19 14:16:00,2010,January,19,14:16:00,1
2017,2010-01-19 14:27:00,2010,January,19,14:27:00,1
2018,2010-01-19 14:41:00,2010,January,19,14:41:00,1
2019,2010-01-19 15:34:00,2010,January,19,15:34:00,1
2020,2010-01-19 15:39:00,2010,January,19,15:39:00,1
2021,2010-01-19 15:45:00,2010,January,19,15:45:00,1
2022,2010-01-19 16:38:00,2010,January,19,16:38:00,1
2023,2010-01-19 17:03:00,2010,January,19,17:03:00,1
2024,2010-01-19 17:04:00,2010,January,19,17:04:00,1
2025,2010-01-19 17:12:00,2010,January,19,17:12:00,1
2026,2010-01-19 17:25:00,2010,January,19,17:25:00,1
2027,2010-01-19 17:32:00,2010,January,19,17:32:00,1
2028,2010-01-19 17:49:00,2010,January,19,17:49:00,1
2029,2010-01-20 08:27:00,2010,January,20,08:27:00,1
2030,2010-01-20 08:48:00,2010,January,20,08:48:00,1
2031,2010-01-20 09:50:00,2010,January,20,09:50:00,1
2032,2010-01-20 09:57:00,2010,January,20,09:57:00,1
2033,2010-01-20 10:41:00,2010,January,20,10:41:00,1
2034,2010-01-20 10:42:00,2010,January,20,10:42:00,1
2035,2010-01-20 10:48:00,2010,January,20,10:48:00,1
2036,2010-01-20 11:01:00,2010,January,20,11:01:00,1
2037,2010-01-20 11:05:00,2010,January,20,11:05:00,1
2038,2010-01-20 11:31:00,2010,January,20,11:31:00,1
2039,2010-01-20 11:49:00,2010,January,20,11:49:00,1
2040,2010-01-20 11:54:00,2010,January,20,11:54:00,1
2041,2010-01-20 11:57:00,2010,January,20,11:57:00,1
2042,2010-01-20 12:05:00,2010,January,20,12:05:00,1
2043,2010-01-20 12:06:00,2010,January,20,12:06:00,1
2044,2010-01-20 12:14:00,2010,January,20,12:14:00,1
2045,2010-01-20 12:17:00,2010,January,20,12:17:00,1
2046,2010-01-20 12:33:00,2010,January,20,12:33:00,1
2047,2010-01-20 12:35:00,2010,January,20,12:35:00,1
2048,2010-01-20 13:10:00,2010,January,20,13:10:00,1
2049,2010-01-20 13:24:00,2010,January,20,13:24:00,1
2050,2010-01-20 13:26:00,2010,January,20,13:26:00,1
2051,2010-01-20 13:59:00,2010,January,20,13:59:00,1
2052,2010-01-20 14:03:00,2010,January,20,14:03:00,1
2053,2010-01-20 14:04:00,2010,January,20,14:04:00,1
2054,2010-01-20 14:05:00,2010,January,20,14:05:00,1
2055,2010-01-20 14:09:00,2010,January,20,14:09:00,1
2056,2010-01-20 14:36:00,2010,January,20,14:36:00,1
2057,2010-01-20 14:52:00,2010,January,20,14:52:00,1
2058,2010-01-20 15:30:00,2010,January,20,15:30:00,1
2059,2010-01-20 16:00:00,2010,January,20,16:00:00,1
2060,2010-01-20 17:50:00,2010,January,20,17:50:00,1
2061,2010-01-21 08:03:00,2010,January,21,08:03:00,1
2062,2010-01-21 08:22:00,2010,January,21,08:22:00,1
2063,2010-01-21 08:47:00,2010,January,21,08:47:00,1
2064,2010-01-21 08:52:00,2010,January,21,08:52:00,1
2065,2010-01-21 08:53:00,2010,January,21,08:53:00,1
2066,2010-01-21 09:30:00,2010,January,21,09:30:00,1
2067,2010-01-21 09:33:00,2010,January,21,09:33:00,1
2068,2010-01-21 09:37:00,2010,January,21,09:37:00,1
2069,2010-01-21 09:40:00,2010,January,21,09:40:00,1
2070,2010-01-21 10:45:00,2010,January,21,10:45:00,1
2071,2010-01-21 10:49:00,2010,January,21,10:49:00,1
2072,2010-01-21 11:11:00,2010,January,21,11:11:00,1
2073,2010-01-21 11:25:00,2010,January,21,11:25:00,1
2074,2010-01-21 11:41:00,2010,January,21,11:41:00,1
2075,2010-01-21 11:44:00,2010,January,21,11:44:00,1
2076,2010-01-21 11:51:00,2010,January,21,11:51:00,1
2077,2010-01-21 12:01:00,2010,January,21,12:01:00,1
2078,2010-01-21 12:10:00,2010,January,21,12:10:00,1
2079,2010-01-21 12:27:00,2010,January,21,12:27:00,1
2080,2010-01-21 12:37:00,2010,January,21,12:37:00,1
2081,2010-01-21 12:47:00,2010,January,21,12:47:00,1
2082,2010-01-21 13:21:00,2010,January,21,13:21:00,1
2083,2010-01-21 13:22:00,2010,January,21,13:22:00,1
2084,2010-01-21 13:33:00,2010,January,21,13:33:00,1
2085,2010-01-21 13:34:00,2010,January,21,13:34:00,1
2086,2010-01-21 13:46:00,2010,January,21,13:46:00,1
2087,2010-01-21 13:48:00,2010,January,21,13:48:00,1
2088,2010-01-21 13:58:00,2010,January,21,13:58:00,1
2089,2010-01-21 14:01:00,2010,January,21,14:01:00,1
2090,2010-01-21 14:30:00,2010,January,21,14:30:00,1
2091,2010-01-21 14:37:00,2010,January,21,14:37:00,1
2092,2010-01-21 15:02:00,2010,January,21,15:02:00,1
2093,2010-01-21 15:11:00,2010,January,21,15:11:00,1
2094,2010-01-21 15:18:00,2010,January,21,15:18:00,1
2095,2010-01-21 15:30:00,2010,January,21,15:30:00,1
2096,2010-01-21 15:44:00,2010,January,21,15:44:00,1
2097,2010-01-21 15:46:00,2010,January,21,15:46:00,1
2098,2010-01-21 16:29:00,2010,January,21,16:29:00,1
2099,2010-01-21 16:44:00,2010,January,21,16:44:00,1
2100,2010-01-21 16:53:00,2010,January,21,16:53:00,1
2101,2010-01-21 17:09:00,2010,January,21,17:09:00,1
2102,2010-01-21 17:43:00,2010,January,21,17:43:00,1
2103,2010-01-21 18:05:00,2010,January,21,18:05:00,1
2104,2010-01-21 19:11:00,2010,January,21,19:11:00,1
2105,2010-01-22 08:28:00,2010,January,22,08:28:00,1
2106,2010-01-22 08:30:00,2010,January,22,08:30:00,1
2107,2010-01-22 08:37:00,2010,January,22,08:37:00,1
2108,2010-01-22 09:19:00,2010,January,22,09:19:00,1
2109,2010-01-22 09:20:00,2010,January,22,09:20:00,1
2110,2010-01-22 09:43:00,2010,January,22,09:43:00,1
2111,2010-01-22 09:44:00,2010,January,22,09:44:00,1
2112,2010-01-22 09:48:00,2010,January,22,09:48:00,1
2113,2010-01-22 10:01:00,2010,January,22,10:01:00,1
2114,2010-01-22 10:09:00,2010,January,22,10:09:00,1
2115,2010-01-22 10:11:00,2010,January,22,10:11:00,1
2116,2010-01-22 10:18:00,2010,January,22,10:18:00,1
2117,2010-01-22 10:28:00,2010,January,22,10:28:00,1
2118,2010-01-22 10:51:00,2010,January,22,10:51:00,1
2119,2010-01-22 11:28:00,2010,January,22,11:28:00,1
2120,2010-01-22 11:41:00,2010,January,22,11:41:00,1
2121,2010-01-22 11:43:00,2010,January,22,11:43:00,1
2122,2010-01-22 12:24:00,2010,January,22,12:24:00,1
2123,2010-01-22 12:37:00,2010,January,22,12:37:00,1
2124,2010-01-22 12:46:00,2010,January,22,12:46:00,1
2125,2010-01-22 12:51:00,2010,January,22,12:51:00,1
2126,2010-01-22 12:55:00,2010,January,22,12:55:00,1
2127,2010-01-22 13:09:00,2010,January,22,13:09:00,1
2128,2010-01-22 13:25:00,2010,January,22,13:25:00,1
2129,2010-01-22 13:30:00,2010,January,22,13:30:00,1
2130,2010-01-22 13:39:00,2010,January,22,13:39:00,1
2131,2010-01-22 13:41:00,2010,January,22,13:41:00,1
2132,2010-01-22 13:52:00,2010,January,22,13:52:00,1
2133,2010-01-22 14:13:00,2010,January,22,14:13:00,1
2134,2010-01-22 14:14:00,2010,January,22,14:14:00,1
2135,2010-01-22 14:17:00,2010,January,22,14:17:00,1
2136,2010-01-22 14:19:00,2010,January,22,14:19:00,1
2137,2010-01-22 14:22:00,2010,January,22,14:22:00,1
2138,2010-01-22 14:32:00,2010,January,22,14:32:00,1
2139,2010-01-22 14:40:00,2010,January,22,14:40:00,1
2140,2010-01-22 14:55:00,2010,January,22,14:55:00,1
2141,2010-01-22 15:04:00,2010,January,22,15:04:00,1
2142,2010-01-22 15:44:00,2010,January,22,15:44:00,1
2143,2010-01-22 16:28:00,2010,January,22,16:28:00,1
2144,2010-01-22 16:46:00,2010,January,22,16:46:00,1
2145,2010-01-22 17:31:00,2010,January,22,17:31:00,1
2146,2010-01-22 18:05:00,2010,January,22,18:05:00,1
2147,2010-01-24 10:20:00,2010,January,24,10:20:00,1
2148,2010-01-24 10:27:00,2010,January,24,10:27:00,1
2149,2010-01-24 10:33:00,2010,January,24,10:33:00,1
2150,2010-01-24 10:40:00,2010,January,24,10:40:00,1
2151,2010-01-24 10:50:00,2010,January,24,10:50:00,1
2152,2010-01-24 10:54:00,2010,January,24,10:54:00,1
2153,2010-01-24 11:03:00,2010,January,24,11:03:00,1
2154,2010-01-24 11:15:00,2010,January,24,11:15:00,1
2155,2010-01-24 11:21:00,2010,January,24,11:21:00,1
2156,2010-01-24 11:26:00,2010,January,24,11:26:00,1
2157,2010-01-24 11:35:00,2010,January,24,11:35:00,1
2158,2010-01-24 11:52:00,2010,January,24,11:52:00,1
2159,2010-01-24 11:58:00,2010,January,24,11:58:00,1
2160,2010-01-24 12:05:00,2010,January,24,12:05:00,1
2161,2010-01-24 12:11:00,2010,January,24,12:11:00,1
2162,2010-01-24 12:12:00,2010,January,24,12:12:00,1
2163,2010-01-24 12:13:00,2010,January,24,12:13:00,1
2164,2010-01-24 12:15:00,2010,January,24,12:15:00,1
2165,2010-01-24 12:21:00,2010,January,24,12:21:00,1
2166,2010-01-24 12:27:00,2010,January,24,12:27:00,1
2167,2010-01-24 12:31:00,2010,January,24,12:31:00,1
2168,2010-01-24 12:41:00,2010,January,24,12:41:00,1
2169,2010-01-24 12:52:00,2010,January,24,12:52:00,1
2170,2010-01-24 12:58:00,2010,January,24,12:58:00,1
2171,2010-01-24 13:05:00,2010,January,24,13:05:00,1
2172,2010-01-24 13:14:00,2010,January,24,13:14:00,1
2173,2010-01-24 13:24:00,2010,January,24,13:24:00,1
2174,2010-01-24 13:36:00,2010,January,24,13:36:00,1
2175,2010-01-24 13:37:00,2010,January,24,13:37:00,1
2176,2010-01-24 13:46:00,2010,January,24,13:46:00,1
2177,2010-01-24 13:51:00,2010,January,24,13:51:00,1
2178,2010-01-24 13:54:00,2010,January,24,13:54:00,1
2179,2010-01-24 13:55:00,2010,January,24,13:55:00,1
2180,2010-01-24 14:19:00,2010,January,24,14:19:00,1
2181,2010-01-24 14:24:00,2010,January,24,14:24:00,1
2182,2010-01-24 14:30:00,2010,January,24,14:30:00,1
2183,2010-01-24 14:36:00,2010,January,24,14:36:00,1
2184,2010-01-24 14:57:00,2010,January,24,14:57:00,1
2185,2010-01-24 15:14:00,2010,January,24,15:14:00,1
2186,2010-01-24 15:23:00,2010,January,24,15:23:00,1
2187,2010-01-24 15:25:00,2010,January,24,15:25:00,1
2188,2010-01-24 15:35:00,2010,January,24,15:35:00,1
2189,2010-01-24 15:42:00,2010,January,24,15:42:00,1
2190,2010-01-24 15:53:00,2010,January,24,15:53:00,1
2191,2010-01-24 15:54:00,2010,January,24,15:54:00,1
2192,2010-01-25 08:17:00,2010,January,25,08:17:00,1
2193,2010-01-25 09:05:00,2010,January,25,09:05:00,1
2194,2010-01-25 09:08:00,2010,January,25,09:08:00,1
2195,2010-01-25 09:12:00,2010,January,25,09:12:00,1
2196,2010-01-25 09:29:00,2010,January,25,09:29:00,1
2197,2010-01-25 09:38:00,2010,January,25,09:38:00,1
2198,2010-01-25 09:42:00,2010,January,25,09:42:00,1
2199,2010-01-25 09:48:00,2010,January,25,09:48:00,1
2200,2010-01-25 09:53:00,2010,January,25,09:53:00,1
2201,2010-01-25 09:54:00,2010,January,25,09:54:00,1
2202,2010-01-25 10:13:00,2010,January,25,10:13:00,1
2203,2010-01-25 10:21:00,2010,January,25,10:21:00,1
2204,2010-01-25 10:26:00,2010,January,25,10:26:00,1
2205,2010-01-25 11:18:00,2010,January,25,11:18:00,1
2206,2010-01-25 11:32:00,2010,January,25,11:32:00,1
2207,2010-01-25 11:52:00,2010,January,25,11:52:00,1
2208,2010-01-25 11:53:00,2010,January,25,11:53:00,1
2209,2010-01-25 12:02:00,2010,January,25,12:02:00,1
2210,2010-01-25 12:08:00,2010,January,25,12:08:00,1
2211,2010-01-25 12:18:00,2010,January,25,12:18:00,1
2212,2010-01-25 12:19:00,2010,January,25,12:19:00,1
2213,2010-01-25 12:33:00,2010,January,25,12:33:00,1
2214,2010-01-25 12:50:00,2010,January,25,12:50:00,1
2215,2010-01-25 13:14:00,2010,January,25,13:14:00,1
2216,2010-01-25 13:19:00,2010,January,25,13:19:00,1
2217,2010-01-25 13:21:00,2010,January,25,13:21:00,1
2218,2010-01-25 13:22:00,2010,January,25,13:22:00,1
2219,2010-01-25 13:46:00,2010,January,25,13:46:00,1
2220,2010-01-25 13:56:00,2010,January,25,13:56:00,1
2221,2010-01-25 14:01:00,2010,January,25,14:01:00,1
2222,2010-01-25 14:25:00,2010,January,25,14:25:00,1
2223,2010-01-25 14:26:00,2010,January,25,14:26:00,1
2224,2010-01-25 14:30:00,2010,January,25,14:30:00,1
2225,2010-01-25 14:40:00,2010,January,25,14:40:00,1
2226,2010-01-25 14:50:00,2010,January,25,14:50:00,1
2227,2010-01-25 15:07:00,2010,January,25,15:07:00,1
2228,2010-01-25 15:22:00,2010,January,25,15:22:00,1
2229,2010-01-25 15:23:00,2010,January,25,15:23:00,1
2230,2010-01-25 15:36:00,2010,January,25,15:36:00,1
2231,2010-01-25 15:37:00,2010,January,25,15:37:00,1
2232,2010-01-25 15:42:00,2010,January,25,15:42:00,1
2233,2010-01-25 15:54:00,2010,January,25,15:54:00,1
2234,2010-01-25 15:55:00,2010,January,25,15:55:00,1
2235,2010-01-25 16:01:00,2010,January,25,16:01:00,1
2236,2010-01-25 16:12:00,2010,January,25,16:12:00,1
2237,2010-01-25 16:17:00,2010,January,25,16:17:00,1
2238,2010-01-25 17:36:00,2010,January,25,17:36:00,1
2239,2010-01-26 08:44:00,2010,January,26,08:44:00,1
2240,2010-01-26 09:41:00,2010,January,26,09:41:00,1
2241,2010-01-26 09:45:00,2010,January,26,09:45:00,1
2242,2010-01-26 09:51:00,2010,January,26,09:51:00,1
2243,2010-01-26 10:04:00,2010,January,26,10:04:00,1
2244,2010-01-26 10:09:00,2010,January,26,10:09:00,1
2245,2010-01-26 10:13:00,2010,January,26,10:13:00,1
2246,2010-01-26 10:25:00,2010,January,26,10:25:00,1
2247,2010-01-26 10:32:00,2010,January,26,10:32:00,1
2248,2010-01-26 10:48:00,2010,January,26,10:48:00,1
2249,2010-01-26 10:54:00,2010,January,26,10:54:00,1
2250,2010-01-26 11:24:00,2010,January,26,11:24:00,1
2251,2010-01-26 11:32:00,2010,January,26,11:32:00,1
2252,2010-01-26 11:33:00,2010,January,26,11:33:00,1
2253,2010-01-26 11:39:00,2010,January,26,11:39:00,1
2254,2010-01-26 11:44:00,2010,January,26,11:44:00,1
2255,2010-01-26 11:45:00,2010,January,26,11:45:00,1
2256,2010-01-26 12:00:00,2010,January,26,12:00:00,1
2257,2010-01-26 12:10:00,2010,January,26,12:10:00,1
2258,2010-01-26 12:11:00,2010,January,26,12:11:00,1
2259,2010-01-26 12:22:00,2010,January,26,12:22:00,1
2260,2010-01-26 12:23:00,2010,January,26,12:23:00,1
2261,2010-01-26 12:38:00,2010,January,26,12:38:00,1
2262,2010-01-26 12:44:00,2010,January,26,12:44:00,1
2263,2010-01-26 12:53:00,2010,January,26,12:53:00,1
2264,2010-01-26 12:55:00,2010,January,26,12:55:00,1
2265,2010-01-26 13:04:00,2010,January,26,13:04:00,1
2266,2010-01-26 13:06:00,2010,January,26,13:06:00,1
2267,2010-01-26 13:09:00,2010,January,26,13:09:00,1
2268,2010-01-26 13:35:00,2010,January,26,13:35:00,1
